target_names,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13,zone_14,zone_15,zone_16,left_distance,right_distance,up_distance,down_distance,target
k,0.0,0.0,0.0,0.0,0.0,20.898,16.016,0.0,0.0,19.824,18.262,0.0,0.0,0.0,0.0,0.0,49,44,39,41,11
k,0.0,0.0,0.0,0.0,0.0,15.527,10.254,0.0,0.0,27.93,13.086,0.0,0.0,0.0,0.0,0.0,40,44,42,44,11
k,0.0,0.0,0.0,0.0,0.0,19.531,15.43,0.0,0.0,14.258,12.5,0.0,0.0,0.0,0.0,0.0,45,47,44,47,11
k,0.0,0.0,0.0,0.0,0.0,0.0,25.488,0.0,0.0,11.914,14.258,0.0,0.0,0.0,0.0,0.0,43,31,42,45,11
k,0.0,0.0,0.0,0.0,0.0,14.355,14.355,0.0,0.0,7.129,10.059,0.0,0.0,0.0,0.0,0.0,50,45,45,48,11
k,0.0,0.0,0.0,0.0,0.0,28.223,26.367,0.0,0.0,26.758,9.473,0.0,0.0,0.0,0.0,0.0,36,37,36,39,11
k,0.0,0.0,0.0,0.0,0.0,17.773,13.184,0.0,0.0,20.801,8.984,0.0,0.0,0.0,0.0,0.0,51,45,35,38,11
k,0.0,0.0,0.0,0.0,0.0,18.75,22.07,0.0,0.0,23.145,5.859,0.0,0.0,0.0,0.0,0.0,46,39,36,38,11
k,0.0,0.0,0.0,0.0,0.0,32.91,14.355,0.0,0.0,26.562,24.609,0.0,0.0,0.0,0.0,0.0,40,43,32,34,11
k,0.0,0.0,0.0,0.0,0.0,31.445,10.254,0.0,0.0,22.754,4.883,0.0,0.0,0.0,0.0,0.0,32,52,41,44,11
k,0.0,0.0,0.0,0.0,0.0,33.496,9.473,0.0,0.0,37.793,10.059,0.0,0.0,0.0,0.0,0.0,33,49,33,36,11
k,0.0,0.0,0.0,0.0,3.516,42.578,0.879,0.0,0.0,42.285,20.215,0.0,0.0,0.0,0.0,0.0,29,44,32,35,11
k,0.0,0.0,0.0,0.0,0.0,18.164,19.727,0.0,0.0,14.355,17.383,0.0,0.0,0.0,0.0,0.0,48,39,34,36,11
k,0.0,0.0,0.0,0.0,0.0,32.617,20.801,0.0,0.0,29.297,9.082,0.0,0.0,0.0,0.0,0.0,43,48,38,41,11
k,0.0,0.0,0.0,0.0,0.0,8.008,16.992,0.0,0.0,26.855,7.031,0.0,0.0,0.0,0.0,0.0,42,44,37,39,11
k,0.0,0.0,0.0,0.0,0.0,11.914,21.387,0.0,0.0,20.703,19.727,0.0,0.0,0.0,0.0,0.0,42,37,35,38,11
k,0.0,0.0,0.0,0.0,0.0,21.387,22.559,0.0,0.0,32.617,13.379,0.0,0.0,0.0,0.0,0.0,32,38,42,44,11
k,0.0,0.0,0.0,0.0,0.0,40.82,30.664,0.0,1.465,59.082,17.285,0.0,0.0,0.0,0.0,0.0,30,40,34,36,11
k,0.0,0.0,0.0,0.0,0.0,26.074,15.332,0.0,1.172,32.031,7.617,0.0,0.0,0.0,0.0,0.0,30,45,38,41,11
k,0.0,1.562,0.0,0.0,0.0,34.277,19.141,0.0,0.977,40.82,12.598,0.0,0.0,0.781,0.0,0.0,30,32,28,30,11
k,0.0,0.0,0.0,0.0,0.0,17.773,13.672,0.0,0.0,22.559,11.133,0.0,0.0,0.0,0.0,0.0,45,49,44,46,11
k,0.0,0.0,0.0,0.0,0.0,20.312,12.012,0.0,0.0,11.133,10.938,0.0,0.0,0.0,0.0,0.0,43,50,44,47,11
k,0.0,0.0,0.0,0.0,0.0,29.883,30.566,0.0,0.0,38.281,18.359,0.0,0.0,0.0,0.0,0.0,39,40,32,34,11
k,0.0,4.297,4.199,0.0,0.0,43.066,21.777,0.0,0.0,37.305,21.582,0.0,0.0,0.0,3.418,0.0,35,42,25,28,11
k,0.0,0.0,0.0,0.0,0.0,15.723,14.16,0.0,0.0,23.34,3.809,0.0,0.0,0.0,0.0,0.0,43,44,41,44,11
k,0.0,1.074,0.0,0.0,3.027,33.398,13.77,0.0,0.0,29.004,16.797,0.0,0.0,0.0,0.0,0.0,10,37,30,33,11
k,0.0,0.0,0.0,0.0,0.0,16.797,11.523,0.0,0.0,19.141,14.16,0.0,0.0,0.0,0.0,0.0,42,44,44,46,11
k,0.0,3.613,3.613,8.398,0.0,32.812,42.871,8.594,6.934,22.07,23.73,0.0,2.344,2.246,4.102,0.0,24,13,21,23,11
k,0.0,0.0,0.0,0.0,0.0,17.871,18.945,0.0,0.0,22.07,9.277,0.0,0.0,0.0,0.0,0.0,35,36,44,46,11
k,0.977,0.586,5.176,0.0,10.254,32.617,19.141,0.0,1.172,31.738,24.023,0.0,0.0,0.0,2.832,0.0,25,43,25,28,11
k,0.0,0.0,0.0,0.0,0.0,33.984,8.984,0.0,0.0,16.113,21.094,0.0,0.0,0.0,0.0,0.0,40,44,39,42,11
k,0.0,0.0,0.0,0.0,0.0,21.484,16.309,0.0,0.0,23.633,22.852,0.0,0.0,0.0,0.0,0.0,43,35,41,44,11
k,0.0,0.0,0.0,0.0,0.0,26.172,13.184,0.0,0.0,14.16,16.504,0.0,0.0,0.0,0.0,0.0,41,44,42,45,11
k,0.0,0.0,0.0,0.0,0.0,17.48,15.82,0.0,0.0,21.875,4.199,0.0,0.0,0.0,0.0,0.0,40,43,38,41,11
k,0.0,0.0,0.0,0.0,0.0,27.832,13.574,0.0,0.0,26.465,16.699,0.0,0.0,0.0,0.0,0.0,45,41,37,40,11
k,0.0,0.0,0.0,0.0,0.0,18.164,21.191,0.0,0.879,28.223,16.504,0.0,0.0,0.0,0.0,0.0,31,41,37,40,11
k,0.0,0.0,0.0,0.0,0.0,22.461,23.047,0.0,0.0,43.75,7.617,0.0,0.0,0.0,0.0,0.0,37,45,39,42,11
k,0.0,0.0,0.0,0.0,0.0,34.277,18.75,0.0,0.0,33.887,21.68,0.0,0.0,0.0,0.0,0.0,38,44,43,45,11
k,0.0,0.0,0.0,0.0,0.0,35.742,21.094,0.0,0.0,37.012,15.723,0.0,0.0,0.0,0.0,0.0,37,38,31,34,11
k,2.051,10.742,14.844,0.0,6.152,58.789,34.766,0.0,8.398,68.945,32.031,0.0,2.148,7.812,16.699,2.93,29,28,21,23,11
k,0.0,0.0,0.0,0.0,0.0,14.746,10.742,0.0,0.0,14.258,8.594,0.0,0.0,0.0,0.0,0.0,42,49,43,46,11
k,0.0,0.0,0.0,0.0,0.0,20.996,10.645,0.0,0.0,24.609,17.871,0.0,0.0,0.0,0.0,0.0,41,46,39,42,11
k,0.0,0.0,0.0,0.0,0.0,21.484,6.738,0.0,0.0,21.289,11.133,0.0,0.0,0.0,0.0,0.0,46,42,40,43,11
k,0.0,0.0,0.0,0.0,0.0,22.461,9.961,0.0,0.0,23.438,12.402,0.0,0.0,0.0,0.0,0.0,37,47,44,47,11
k,0.0,0.0,0.0,0.0,0.0,23.242,25.293,0.0,0.0,37.891,0.879,0.0,0.0,0.0,0.0,0.0,31,34,39,42,11
k,0.0,0.0,0.0,0.0,0.0,28.125,27.148,0.0,0.0,32.812,15.625,0.0,0.0,0.0,0.0,0.0,40,39,33,35,11
k,0.0,0.0,0.0,0.0,0.0,39.844,21.875,0.0,0.0,17.188,13.965,0.0,0.0,0.0,0.0,0.0,36,38,37,39,11
k,0.0,0.0,0.0,0.0,0.0,28.906,23.926,0.0,0.0,34.863,5.469,0.0,0.0,0.0,0.0,0.0,32,40,40,42,11
k,0.0,0.0,0.0,0.0,0.0,33.691,10.742,0.0,0.0,24.023,17.969,0.0,0.0,0.0,0.0,0.0,36,45,43,46,11
k,0.0,4.395,4.59,0.0,5.566,57.324,8.789,0.0,4.688,40.332,21.973,0.0,0.488,0.586,1.758,0.0,4,48,26,29,11
k,0.0,0.0,0.0,0.0,0.0,25.781,13.477,0.0,0.0,17.969,17.09,0.0,0.0,0.0,0.0,0.0,40,45,38,41,11
k,0.0,0.0,0.0,0.0,0.0,16.895,25.684,0.0,0.293,49.805,1.855,0.0,0.0,0.0,0.0,0.0,31,35,31,33,11
k,0.0,0.0,0.0,0.0,0.0,37.305,6.055,0.0,0.0,25.977,19.824,0.0,0.0,0.0,0.0,0.0,38,42,35,38,11
k,0.0,0.0,0.0,0.0,0.0,25.195,15.039,0.0,0.0,27.148,12.598,0.0,0.0,0.0,0.0,0.0,47,49,38,41,11
k,0.0,0.0,0.0,0.0,0.0,26.074,9.961,0.0,0.0,21.094,8.301,0.0,0.0,0.0,0.0,0.0,40,52,41,44,11
k,0.0,0.0,0.0,0.0,0.0,25.879,20.02,0.0,0.0,13.477,16.504,0.0,0.0,0.0,0.0,0.0,37,39,39,41,11
k,0.0,0.0,0.0,0.0,0.0,21.582,11.523,0.0,0.0,7.91,6.25,0.0,0.0,0.0,0.0,0.0,43,49,43,45,11
k,0.0,0.0,0.0,0.0,0.0,42.48,19.238,0.0,0.0,29.297,20.215,0.0,0.0,0.0,0.0,0.0,34,38,36,39,11
k,0.0,0.0,0.0,0.0,0.0,25.977,16.797,0.0,0.0,23.145,22.754,0.0,0.0,0.0,0.0,0.0,39,42,35,38,11
k,0.0,0.0,0.0,0.0,0.0,12.402,9.961,0.0,0.0,16.406,10.059,0.0,0.0,0.0,0.0,0.0,48,47,48,50,11
k,0.0,0.0,0.0,0.0,0.0,19.531,11.133,0.0,0.0,25.195,10.449,0.0,0.0,0.0,0.0,0.0,43,52,36,38,11
k,0.0,0.0,0.0,0.0,0.0,32.812,18.457,0.0,0.0,33.203,9.375,0.0,0.0,0.0,0.0,0.0,39,47,32,34,11
k,0.0,0.195,0.0,0.0,0.0,20.117,14.844,0.0,0.0,30.664,21.68,0.0,0.0,0.0,0.0,0.0,42,44,31,33,11
k,0.0,3.711,3.613,0.0,0.0,35.352,8.008,0.0,0.0,38.965,5.469,0.0,0.0,0.977,3.809,0.0,35,48,23,27,11
k,0.0,0.0,0.0,0.0,0.0,17.48,12.5,0.0,0.0,17.09,12.402,0.0,0.0,0.0,0.0,0.0,48,49,43,46,11
k,0.0,0.0,0.0,0.0,0.0,34.375,31.934,0.293,2.246,44.434,20.703,0.0,0.0,0.0,0.0,0.0,29,31,32,34,11
k,0.0,0.0,0.0,0.0,0.0,25.977,29.492,0.0,0.0,31.738,14.355,0.0,0.0,0.0,0.0,0.0,40,43,38,40,11
k,0.0,3.223,0.0,0.0,0.0,32.129,17.188,0.0,0.0,37.793,13.477,0.0,0.0,0.0,1.66,0.0,37,43,26,29,11
k,0.0,0.0,0.0,0.0,0.0,26.465,25.879,0.0,1.074,43.457,3.223,0.0,0.0,0.0,0.0,0.0,29,35,37,40,11
k,0.0,0.0,0.0,0.0,0.0,29.785,8.789,0.0,0.0,27.051,15.43,0.0,0.0,0.0,0.0,0.0,42,49,32,34,11
k,0.0,0.0,0.0,0.0,0.0,25.781,15.625,0.0,0.0,14.941,13.379,0.0,0.0,0.0,0.0,0.0,48,47,38,41,11
k,0.0,0.0,0.0,0.0,0.0,28.223,23.145,0.0,0.0,25.0,17.09,0.0,0.0,0.0,0.0,0.0,39,41,38,41,11
k,0.0,0.0,0.0,0.0,0.0,20.215,13.77,0.0,0.0,12.109,17.676,0.0,0.0,0.0,0.0,0.0,44,44,45,47,11
k,0.0,0.0,4.199,0.0,0.0,23.633,23.242,0.0,0.0,41.992,1.855,0.0,0.0,3.32,0.0,0.0,39,33,24,27,11
k,0.0,0.0,0.0,0.0,0.0,39.16,15.82,0.0,0.0,41.016,3.516,0.0,0.0,0.0,0.0,0.0,32,39,31,34,11
k,0.0,0.0,0.0,0.0,0.0,23.535,14.844,0.0,0.0,35.742,6.641,0.0,0.0,0.0,0.0,0.0,39,47,39,41,11
k,0.0,0.0,0.0,0.0,0.0,31.543,0.0,0.0,0.0,26.465,0.0,0.0,0.0,0.0,0.0,0.0,39,64,41,48,11
k,0.0,0.0,0.0,0.0,0.0,25.293,25.0,0.0,0.0,13.867,15.723,0.0,0.0,0.0,0.0,0.0,35,36,39,42,11
k,0.0,0.0,0.0,0.0,0.0,19.727,9.961,0.0,0.0,23.145,10.352,0.0,0.0,0.0,0.0,0.0,44,49,40,43,11
k,0.0,0.0,0.195,0.0,0.0,42.383,20.508,0.0,0.0,18.848,19.824,0.0,0.0,0.0,0.0,0.0,38,37,31,34,11
k,0.0,0.0,0.0,0.0,0.0,22.461,18.75,0.0,0.0,30.566,18.945,0.0,0.0,0.0,0.0,0.0,38,40,39,42,11
k,0.0,2.734,2.539,0.0,1.27,46.777,19.238,0.0,15.82,33.203,11.816,0.0,0.0,0.0,1.953,0.0,11,35,28,30,11
k,0.0,4.59,1.562,0.0,0.0,35.352,24.512,0.0,0.0,34.961,20.312,0.0,0.0,0.0,2.539,0.0,43,38,25,28,11
k,0.0,0.0,0.0,0.0,0.0,37.598,22.559,0.0,0.0,28.809,24.121,0.0,0.0,0.0,0.0,0.0,36,40,43,45,11
k,0.0,0.0,0.0,0.0,0.0,27.539,22.266,0.0,0.0,28.906,25.293,0.0,0.0,0.0,0.0,0.0,44,41,34,36,11
k,0.0,0.0,0.0,0.0,0.0,18.848,22.754,0.0,0.0,19.141,18.164,0.0,0.0,0.0,0.0,0.0,47,33,38,41,11
k,0.0,0.0,0.0,0.0,0.0,14.551,20.996,0.0,0.0,10.645,9.863,0.0,0.0,0.0,0.0,0.0,37,37,40,42,11
k,0.0,0.0,0.0,0.0,0.0,30.566,18.262,1.367,3.418,35.938,0.488,0.0,0.0,0.0,0.0,0.0,28,29,35,38,11
k,0.0,0.0,0.0,0.0,0.0,22.363,17.09,0.0,0.0,22.559,17.676,0.0,0.0,0.0,0.0,0.0,43,42,36,39,11
k,0.0,0.0,0.0,0.0,0.0,47.266,24.707,0.0,0.0,30.273,20.508,0.0,0.0,0.0,0.0,0.0,35,38,31,34,11
k,0.0,0.0,0.0,0.0,0.0,24.121,11.914,0.0,0.0,22.656,9.668,0.0,0.0,0.0,0.0,0.0,46,48,41,43,11
k,0.0,0.0,0.0,0.0,0.0,25.879,10.059,0.0,0.0,27.441,10.938,0.0,0.0,0.0,0.0,0.0,36,45,41,44,11
k,0.0,0.0,2.832,0.0,0.0,19.629,18.555,0.0,0.0,43.359,16.699,0.0,0.0,1.758,0.0,0.0,37,35,27,29,11
k,0.0,0.0,0.0,0.0,0.0,26.953,20.801,0.0,0.0,26.074,16.113,0.0,0.0,0.0,0.0,0.0,42,43,35,37,11
k,0.0,2.051,0.0,0.0,0.0,27.93,17.09,0.0,0.0,26.27,10.352,0.0,0.0,0.0,0.781,0.0,35,34,28,30,11
k,0.0,0.0,0.0,0.0,0.0,20.41,29.395,0.0,0.0,19.629,24.707,0.0,0.0,0.0,0.0,0.0,44,33,41,44,11
k,0.0,0.195,1.855,3.125,0.0,38.379,25.781,0.391,4.59,28.32,22.168,0.0,0.0,0.0,3.223,0.0,28,27,25,28,11
k,0.0,0.0,0.0,0.0,0.0,20.801,21.68,0.488,0.195,38.672,2.539,0.0,0.0,0.0,0.0,0.0,31,30,38,41,11
k,0.0,0.0,0.0,0.0,0.0,34.18,22.363,0.0,0.0,31.543,19.238,0.0,0.0,0.0,0.0,0.0,34,39,35,37,11
k,0.0,0.0,0.0,0.0,0.0,25.0,7.52,0.0,0.0,24.023,7.91,0.0,0.0,0.0,0.0,0.0,44,54,41,43,11
k,0.0,0.0,0.0,0.0,0.0,23.828,19.141,0.0,0.0,27.246,7.324,0.0,0.0,0.0,0.0,0.0,38,39,41,44,11
k,0.0,0.0,0.0,0.0,0.0,22.754,19.727,0.0,0.0,19.043,16.016,0.0,0.0,0.0,0.0,0.0,38,41,40,42,11
k,0.0,0.0,0.0,0.0,0.0,34.277,28.613,0.0,0.0,33.691,20.996,0.0,0.0,0.0,0.0,0.0,33,34,31,34,11
k,0.0,0.0,0.0,0.0,0.0,23.242,13.281,0.0,0.0,24.902,8.887,0.0,0.0,0.0,0.0,0.0,42,49,40,43,11
k,0.0,0.0,0.0,0.0,0.0,29.102,22.461,0.0,0.0,37.988,7.52,0.0,0.0,0.0,0.0,0.0,36,38,32,35,11
k,0.0,0.0,0.0,0.0,0.0,23.828,22.168,0.0,0.0,13.867,14.746,0.0,0.0,0.0,0.0,0.0,34,38,37,40,11
k,0.0,0.0,0.0,0.0,0.0,18.848,16.895,0.0,0.0,18.359,3.809,0.0,0.0,0.0,0.0,0.0,39,40,44,46,11
k,0.0,1.367,0.0,0.0,0.0,30.859,20.215,1.855,1.172,35.84,6.445,0.0,0.0,0.0,0.293,0.0,30,29,29,31,11
k,0.0,0.0,0.0,0.0,0.0,20.996,13.77,0.0,0.0,8.594,12.402,0.0,0.0,0.0,0.0,0.0,43,48,43,46,11
k,0.0,0.0,0.0,0.0,0.0,19.434,16.016,0.0,0.0,17.871,12.5,0.0,0.0,0.0,0.0,0.0,42,45,45,47,11
k,0.0,0.0,0.0,0.0,0.0,30.859,16.699,0.0,4.297,22.363,17.285,0.0,0.0,0.0,0.0,0.0,27,43,34,37,11
k,0.0,0.0,0.586,0.0,0.0,33.398,24.023,0.0,0.0,33.398,35.645,0.0,0.0,0.0,0.0,0.0,40,38,30,33,11
k,0.0,0.0,0.0,0.0,0.0,22.949,0.0,0.0,0.0,26.27,0.0,0.0,0.0,0.0,0.0,0.0,34,64,44,43,11
k,0.0,0.0,0.0,0.0,0.0,24.512,15.43,0.0,0.0,18.652,6.055,0.0,0.0,0.0,0.0,0.0,40,41,45,48,11
k,0.0,0.0,0.0,0.0,0.0,37.109,18.359,0.0,0.0,24.512,14.16,0.0,0.0,0.0,0.0,0.0,37,43,35,38,11
k,0.0,0.0,0.0,0.0,0.0,16.895,12.988,0.0,0.0,20.312,16.211,0.0,0.0,0.0,0.0,0.0,37,37,42,44,11
k,0.0,0.0,0.0,0.0,0.0,29.297,24.512,0.0,0.0,25.195,20.41,0.0,0.0,0.0,0.0,0.0,39,41,38,40,11
k,0.0,0.0,0.0,0.0,0.0,18.164,14.941,0.0,0.0,17.09,13.379,0.0,0.0,0.0,0.0,0.0,40,46,47,50,11
k,0.0,0.0,0.0,0.0,0.0,21.387,8.691,0.0,0.0,14.844,14.258,0.0,0.0,0.0,0.0,0.0,42,47,40,43,11
k,0.0,0.0,0.0,0.0,0.0,28.711,12.793,0.0,0.0,40.039,9.961,0.0,0.0,0.0,0.0,0.0,33,48,39,41,11
k,0.0,0.0,0.0,0.0,0.0,33.984,15.137,0.0,0.0,27.051,21.68,0.0,0.0,0.0,0.0,0.0,34,41,35,37,11
k,0.0,0.0,0.0,0.0,0.0,18.652,12.598,0.0,0.0,14.941,14.258,0.0,0.0,0.0,0.0,0.0,40,42,41,43,11
k,0.0,1.074,0.0,0.0,1.758,57.422,18.164,0.0,3.613,19.531,33.398,6.641,0.0,0.0,0.0,0.0,29,25,29,33,11
k,0.0,0.0,0.0,0.0,0.0,27.051,18.262,0.0,0.0,35.156,13.867,0.0,0.0,0.0,0.0,0.0,34,37,32,34,11
k,0.0,0.0,0.0,0.0,0.0,17.09,11.914,0.0,0.0,14.16,12.012,0.0,0.0,0.0,0.0,0.0,49,46,44,46,11
k,0.0,0.0,0.0,0.0,0.0,35.84,18.848,0.0,0.0,29.297,17.578,0.0,0.0,0.0,0.0,0.0,41,43,35,38,11
k,0.0,0.0,4.297,0.0,0.0,20.801,30.273,0.0,0.0,32.129,17.188,0.0,0.0,0.0,2.637,0.0,32,35,25,28,11
k,0.0,0.0,0.0,0.0,0.0,33.691,20.898,0.0,0.0,33.887,20.215,0.0,0.0,0.0,0.0,0.0,38,41,32,35,11
k,0.0,0.0,0.0,0.0,0.0,14.062,16.113,0.0,0.0,22.949,11.328,0.0,0.0,0.0,0.0,0.0,43,46,41,44,11
k,0.0,0.0,0.0,0.0,0.0,18.652,21.68,0.0,1.27,29.492,8.789,0.0,0.0,0.0,0.0,0.0,30,37,33,35,11
k,0.0,0.0,0.0,0.0,0.0,41.504,18.164,0.0,0.0,13.379,24.121,0.0,0.0,0.0,0.0,0.0,35,39,32,35,11
k,0.0,0.0,0.0,0.0,0.0,36.035,18.066,0.0,0.0,33.984,16.699,0.0,0.0,0.0,0.0,0.0,38,43,36,38,11
k,0.0,0.0,0.0,0.0,0.0,20.312,17.48,0.0,0.0,13.77,19.629,0.0,0.0,0.0,0.0,0.0,50,39,40,43,11
k,0.0,0.0,0.0,0.0,0.0,24.316,33.496,5.859,6.738,34.863,17.383,0.0,0.0,0.0,0.0,0.0,24,25,33,36,11
k,0.0,0.0,0.0,0.0,0.0,18.848,10.742,0.0,0.0,18.75,9.863,0.0,0.0,0.0,0.0,0.0,41,44,41,44,11
k,0.0,0.0,3.223,0.0,0.0,30.176,25.391,0.0,0.0,31.543,17.676,0.0,0.0,0.0,1.953,0.0,42,36,26,29,11
k,0.0,0.0,0.0,0.0,0.0,26.855,19.824,0.0,0.0,27.637,8.594,0.0,0.0,0.0,0.0,0.0,40,39,38,41,11
k,0.0,0.0,0.0,0.0,0.0,39.648,20.703,0.0,0.0,17.676,21.777,0.0,0.0,0.0,0.0,0.0,34,36,34,36,11
k,0.0,0.0,0.0,0.0,0.0,12.598,19.922,0.0,0.0,34.18,0.879,0.0,0.0,0.0,0.0,0.0,32,31,35,38,11
k,0.0,0.0,0.0,0.0,0.0,21.68,20.801,0.0,1.172,28.32,6.641,0.0,0.0,0.0,0.0,0.0,29,36,39,41,11
k,0.0,0.0,0.0,0.0,0.0,21.387,16.504,0.0,0.0,26.172,5.664,0.0,0.0,0.0,0.0,0.0,42,41,38,41,11
k,0.0,0.0,0.0,0.0,0.0,24.023,14.16,0.0,0.0,18.848,4.98,0.0,0.0,0.0,0.0,0.0,41,43,42,44,11
k,0.0,0.0,0.0,0.0,0.0,30.957,18.457,0.0,0.0,39.746,26.855,0.195,0.0,0.0,0.0,0.0,33,31,37,40,11
k,0.0,0.0,0.0,0.0,0.0,19.824,43.164,0.0,0.0,30.469,29.688,0.0,0.0,0.0,0.0,0.0,42,31,35,37,11
k,0.0,0.488,0.0,0.0,0.0,24.609,15.234,0.0,0.0,20.996,11.133,0.0,0.0,0.0,0.0,0.0,43,42,30,33,11
k,0.0,3.32,0.0,0.0,0.0,39.746,18.262,0.0,0.0,31.738,1.758,0.0,0.0,0.195,0.781,0.0,32,43,26,30,11
k,0.0,0.0,0.0,0.0,0.0,19.238,13.574,0.0,0.0,17.383,15.332,0.0,0.0,0.0,0.0,0.0,44,41,43,46,11
k,0.0,0.0,2.344,0.293,4.004,30.664,31.152,0.0,0.0,41.602,33.105,0.0,0.0,0.0,0.977,0.0,28,31,28,30,11
k,0.0,0.0,0.0,0.0,0.0,30.469,8.789,0.0,0.0,16.504,19.043,0.0,0.0,0.0,0.0,0.0,39,39,41,43,11
k,0.0,0.0,0.0,0.0,0.0,18.945,17.969,0.0,0.0,18.75,13.281,0.0,0.0,0.0,0.0,0.0,41,44,39,42,11
k,0.0,3.32,0.0,0.0,0.0,40.527,23.73,0.0,0.684,37.988,16.992,0.0,0.0,0.586,2.246,0.0,17,38,27,29,11
k,0.0,0.0,0.0,0.0,0.0,25.098,9.961,0.0,0.0,15.82,19.531,0.0,0.0,0.0,0.0,0.0,43,44,31,34,11
